SKU,Name,Category,Схема,Brand,Niche,Seller,Balance,Balance FBS,Warehouses count,Comments,Final price,Max price,Min price,Average price,Median price,Цена с Ozon картой,Sales,Revenue,Revenue potential,Revenue average,Lost profit,Lost profit percent,URL,Thumb,Pics Count,Has Video,First Date,Days in website,Days in stock,Days with sales,Average if in stock,Rating,FBS,Base price,Category Position,Categories Last Count,Sales Per Day Average,Turnover,Frozen stocks,Frozen stocks cost,Frozen stocks percent
1461311443,LISIK. Географическая карта,Канцелярские товары/Бумажная продукция/Карты мира,FBS,LISIK.,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Океан любви,0,5,1,0,740,806,718,0,806,698,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1461311443/,https://cdn1.ozone.ru/s3/multimedia-8/6101470832.jpg,3,0,45372,367,0,0,0,0,1,1773,3824,1,0,0,0,0,0
1808339563,настенная карта Тюменской области 163 х 142 см (на самоклеющейся плёнке),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,3833,3850,3802,0,"3833,5",3540,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1808339563/,https://cdn1.ozone.ru/s3/multimedia-1-4/7250118196.jpg,6,0,45657,82,0,0,0,0,1,5393,4934,1,0,0,0,0,0
1706808883,"Настенная политическая карта Мира и стран НАТО, 149 х 214 см (на самоклеющейся плёнке)",,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,4920,4921,4867,0,"4914,5",4536,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1706808883/,https://cdn1.ozone.ru/s3/multimedia-1-7/7042125031.jpg,5,0,45564,175,0,0,0,0,1,6307,0,1,0,0,0,0,0
1706808793,настенная карта Чеченской Республики 122 х 130 см (на холсте),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,4578,4579,4529,0,4573,4221,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1706808793/,https://cdn1.ozone.ru/s3/multimedia-8/6414579536.jpg,6,0,45564,175,0,0,0,0,1,5868,4329,1,0,0,0,0,0
469553443,"Настенная карта Автодороги РФ и сопред.госуд.полит-адм,1:3,7млн,2,33х1,58м.",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Атлас Принт,Канцелярские товары/Бумажная продукция/Карты мира,Albatro-instrument,0,4,1,0,7461,8319,7381,0,7453,6879,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/469553443/,https://cdn1.ozone.ru/s3/multimedia-3/6100071651.jpg,1,0,44699,1040,0,0,0,0,1,10398,4832,1,0,0,0,0,0
1708147513,настенная карта Челябинской области 177 х 150 см (с подвесом),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,5382,5383,5325,0,5376,4962,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1708147513/,https://cdn1.ozone.ru/s3/multimedia-1-6/7099995642.jpg,6,0,45565,174,0,0,0,0,1,6880,4789,1,0,0,0,0,0
1544674393,"5 шт. Карта ""Мир"" физическая Globen, 1:29млн., 1010*660мм, интерактивная, с ламинацией, европодвес",,FBS,Globen,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",OasisMarket,0,0,0,0,2081,2081,1738,0,1975,2081,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1544674393/,https://cdn1.ozone.ru/s3/multimedia-b/6292449143.jpg,1,0,45398,341,0,0,0,0,1,3226,0,1,0,0,0,0,0
924322033,Настенная карта Северо-Кавказского фед. округа 148 х 119 см (на самоклеющейся пленке),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,1000,1,0,2385,2481,2345,0,2416,2200,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/924322033/,https://cdn1.ozone.ru/s3/multimedia-1-f/6957492927.jpg,6,0,45028,711,0,0,0,0,1,3264,2588,1,0,0,0,0,0
707257543,настенная карта Курской области 101 x 162 см (на холсте),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,1000,1,0,4216,4273,4156,0,4216,3894,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/707257543/,https://cdn1.ozone.ru/s3/multimedia-y/6419912890.jpg,6,0,44814,925,0,0,0,0,1,5223,4074,1,0,0,0,0,0
1706808313,настенная карта Самарской области 115 х 115 см (на холсте),,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,3715,3731,3684,0,"3715,5",3431,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1706808313/,https://cdn1.ozone.ru/s3/multimedia-l/6134419017.jpg,6,0,45563,176,0,0,0,0,1,4764,0,1,0,0,0,0,0
679272793,настенная карта Волгоградской области 120 х 120 см (на баннере),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,970,1,5,1828,1910,1809,0,"1859,5",1692,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/679272793/,https://cdn1.ozone.ru/s3/multimedia-t/6008678225.jpg,6,0,44794,945,0,0,0,5,1,2481,658,1,0,0,0,0,0
679322083,настенная карта Московской области 115 х 106 см (с подвесом),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,1000,1,0,2364,2460,2324,0,"2394,5",2180,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/679322083/,https://cdn1.ozone.ru/s3/multimedia-5/6067318313.jpg,6,0,44794,945,0,0,0,0,1,3236,2695,1,0,0,0,0,0
1807617613,"Принт-фотопечать. Карта Тобольской губернии. Российская империя. Смешанная техника. Россия, 1901 год. Формат А4.",Канцелярские товары/Бумажная продукция/Карты мира,FBS,GSPrint,Канцелярские товары/Бумажная продукция/Карты мира,GSPrint,0,100,1,0,480,499,479,0,481,430,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1807617613/,https://cdn1.ozone.ru/s3/multimedia-1-t/7248049625.jpg,2,0,45656,83,0,0,0,0,1,600,1642,1,0,0,0,0,0
1081199713,"Карта ""Мир"" политическая Globen, 1:32млн., 1010*700мм, интерактивная, европодвес",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Globen,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Oasis-market,0,295,1,4,721,1122,721,0,1008,667,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1081199713/,https://cdn1.ozone.ru/s3/multimedia-d/6705040657.jpg,1,0,45125,614,0,0,0,"4,1",1,1340,1347,1,0,0,0,0,0
1710834763,настенная карта Республики Татарстан 160 х 111 см (на самоклеющейся пленке),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,2199,2268,2174,0,2199,2029,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1710834763/,https://cdn1.ozone.ru/s3/multimedia-0/6134841276.jpg,6,0,45567,172,0,0,0,0,1,2946,3878,1,0,0,0,0,0
497061253,"Карта мира на английском языке в ретро стиле на отвесах (на рейках) в тубусе, настенная, 120х80 см, для дома, офиса, школы, ""АГТ Геоцентр""",Канцелярские товары/Бумажная продукция/Карты мира,FBS,АГТ Геоцентр,Канцелярские товары/Бумажная продукция/Карты мира,"Издательство ""АГТ Геоцентр""",0,100,1,0,3500,3500,3500,0,3500,3500,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/497061253/,https://cdn1.ozone.ru/s3/multimedia-d/6256410301.jpg,6,0,44607,1132,0,0,0,0,1,5000,3117,1,0,0,0,0,0
679275973,настенная карта Псковской области 92 х 132 см (с подвесом),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,998,1,1,2135,2222,2099,0,2163,1970,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/679275973/,https://cdn1.ozone.ru/s3/multimedia-6/6269700270.jpg,6,0,44794,945,0,0,0,0,1,2923,1531,1,0,0,0,0,0
1753162303,"Карта Древнего Ближнего Востока и Греции GlobusOff, 150 х 100 см",Канцелярские товары/Бумажная продукция/Карты мира,FBS,GLOBUSOFF,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Good goods,0,2,1,3,3036,3044,3012,0,3036,2813,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1753162303/,https://cdn1.ozone.ru/s3/multimedia-1-d/7189650805.jpg,6,0,45609,130,0,0,0,5,1,4560,379,1,0,0,0,0,0
1597757773,"Карта ""Олонецкий р-он, г.Олонец"" м-б 1:100 тыс. и м-б 1:16 тыс.",Канцелярские товары/Бумажная продукция/Карты мира,FBS,,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Светлайн,0,3,1,0,506,584,503,0,"506,5",468,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1597757773/,https://cdn1.ozone.ru/s3/multimedia-1-w/7079281412.jpg,5,0,45509,230,0,0,0,0,1,1123,3713,1,0,0,0,0,0
1306547323, Географическая карта,Канцелярские товары/Бумажная продукция/Карты мира,FBS,,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Книги нашего города,0,3,1,0,396,396,374,0,375,384,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1306547323/,https://cdn1.ozone.ru/s3/multimedia-1-a/7160110066.jpg,4,0,45255,484,0,0,0,0,1,516,4069,1,0,0,0,0,0
1706808373,настенная карта Волгоградской области 130 х 160 см (на баннере),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,2731,2738,2709,0,2731,2531,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1706808373/,https://cdn1.ozone.ru/s3/multimedia-b/6334548911.jpg,4,0,45563,176,0,0,0,0,1,3486,4168,1,0,0,0,0,0
1887692023,"Настенная карта Мира (физическая) для школы на отвесах/размер 160х107см, матовая ламинация",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Атлас Принт,Канцелярские товары/Бумажная продукция/Карты мира,атлас-карта,0,100,1,10,2190,2689,2177,0,2193,2020,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1887692023/,https://cdn1.ozone.ru/s3/multimedia-1-g/7340498980.jpg,1,0,45710,29,0,0,0,"4,8",1,3050,1399,1,0,0,0,0,0
1011784753,"Настенная карта Мир политическая 1:22млн.,1,58х1,18м. - 1 ШТ.",,FBS,Атлас Принт,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Мультимаг,0,0,0,0,2693,2693,2693,0,2693,2693,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1011784753/,https://cdn1.ozone.ru/s3/multimedia-u/6099997590.jpg,5,0,45081,658,0,0,0,0,0,4018,0,0,0,0,0,0,0
511569193,GLOBUSOFF Административная карта,Канцелярские товары/Бумажная продукция/Карты мира,FBS,GLOBUSOFF,Канцелярские товары/Бумажная продукция/Карты мира,Good goods,0,6,1,5,986,1019,977,0,986,913,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/511569193/,https://cdn1.ozone.ru/s3/multimedia-v/6265371259.jpg,2,0,44719,1020,0,0,0,5,1,1639,359,1,0,0,0,0,0
1306545073, Географическая карта,Канцелярские товары/Бумажная продукция/Карты мира,FBS,,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Книги нашего города,0,10,1,0,360,360,339,0,339,349,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1306545073/,https://cdn1.ozone.ru/s3/multimedia-1-9/7070851341.jpg,4,0,45255,484,0,0,0,0,1,470,3502,1,0,0,0,0,0
1708311463,настенная карта Кировской области 121 х 96 см (с подвесом),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,2343,2417,2317,0,2343,2162,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1708311463/,https://cdn1.ozone.ru/s3/multimedia-1-u/6908056950.jpg,6,0,45566,173,0,0,0,0,1,3138,4337,1,0,0,0,0,0
1648282903,настенная карта Челябинской области 145 х 122 см (на баннере),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,100,1,0,2828,2889,2790,0,2828,2621,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1648282903/,https://cdn1.ozone.ru/s3/multimedia-1-k/7092452288.jpg,6,0,45510,229,0,0,0,0,1,3845,1864,1,0,0,0,0,0
1653084763,настенная карта Омской области 151 х 103 см (на самоклеющейся плёнке),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",ОТРОК - Настенные карты,0,100,1,0,2453,2525,2431,0,2474,2263,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1653084763/,https://cdn1.ozone.ru/s3/multimedia-1-c/7096283256.jpg,6,0,45514,225,0,0,0,0,1,3985,4715,1,0,0,0,0,0
1815945583,настенная карта Томской области 150 х 120 см (на самоклеющейся плёнке),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",ОТРОК - Настенные карты,0,100,1,0,2961,3003,2913,0,2960,2744,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1815945583/,https://cdn1.ozone.ru/s3/multimedia-1-s/7222674592.jpg,6,0,45663,76,0,0,0,0,1,4229,4939,1,0,0,0,0,0
1847501713,"Краснодар. Краснодарский край. Автомобильная карта, складная 1:22000/1:600000",,FBS,ГеоДом,Канцелярские товары/Бумажная продукция/Карты мира,Грамотей,0,1,1,4,526,545,453,0,527,486,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1847501713/,https://cdn1.ozone.ru/s3/multimedia-1-q/7292439494.jpg,6,0,45683,56,0,0,0,"4,8",1,600,0,1,0,0,0,0,0
514756783,"Юго-Западный административный округ Москвы ЮЗАО настенная карта в тубусе, матовая ламинация, для дома, офиса, школы, ""АГТ Геоцентр"" ",Канцелярские товары/Бумажная продукция/Карты мира,FBS,АГТ Геоцентр,Канцелярские товары/Бумажная продукция/Карты мира,"Издательство ""АГТ Геоцентр""",0,6,1,1,5000,5000,3690,0,5000,5000,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/514756783/,https://cdn1.ozone.ru/s3/multimedia-h/6267688889.jpg,6,0,44625,1114,0,0,0,0,1,6000,1200,1,0,0,0,0,0
856022263,"настенная карта Новгородской области 142 х 102 см, (на самоклеющейся пленке)",Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,999,1,0,1851,1934,1831,0,1883,1713,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/856022263/,https://cdn1.ozone.ru/s3/multimedia-2/6548716574.jpg,6,0,44967,772,0,0,0,0,1,2512,2483,1,0,0,0,0,0
679273093,настенная карта Владимирской области 125 х 88 см (на баннере),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,996,1,4,1353,1413,1336,0,1375,1255,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/679273093/,https://cdn1.ozone.ru/s3/multimedia-f/6242462751.jpg,6,0,44794,945,0,0,0,5,1,1842,1386,1,0,0,0,0,0
958863703,"Настенная физическая карта мира Brauberg (масштаб 1:25 млн) 1200х780мм, интерактивная, 2шт. (112379)",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Brauberg,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Shop-Profit,0,172,1,0,1709,1724,1654,0,1709,1588,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/958863703/,https://cdn1.ozone.ru/s3/multimedia-u/6637382382.jpg,6,0,45046,693,0,0,0,0,1,2482,3790,1,0,0,0,0,0
1766429623,"Карта, настенная, России, политико - административная, 1:7 500 000, 80*116 см, интерактивная 3D, 1 шт. в заказе",Канцелярские товары/Бумажная продукция/Карты мира,FBS,,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Top Office,0,21,1,0,867,900,862,0,867,803,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1766429623/,https://cdn1.ozone.ru/s3/multimedia-1-x/6968753709.jpg,1,0,45622,117,0,0,0,0,1,2589,1064,1,0,0,0,0,0
616837813,"Политическая карта мира с новыми границами России, размер 160х100 см в тубусе, для офиса, школы, дома, ""АГТ Геоцентр""",Канцелярские товары/Бумажная продукция/Карты мира,FBS,АГТ Геоцентр,Канцелярские товары/Бумажная продукция/Карты мира,ГЕО-ТРЕЙД оптовые продажи,0,5,1,5,3606,3608,1609,0,"3581,5",3344,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/616837813/,https://cdn1.ozone.ru/s3/multimedia-b/6548393267.jpg,5,0,44729,1010,0,0,0,5,1,5500,1003,1,0,0,0,0,0
1853669293,настенная карта Новосибирской области 110 х 90 см (на самоклеющейся плёнке),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",ОТРОК - Настенные карты,0,100,1,0,1605,1662,1603,0,"1623,5",1491,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1853669293/,https://cdn1.ozone.ru/s3/multimedia-1-d/7301211133.jpg,6,0,45691,48,0,0,0,0,1,2680,4497,1,0,0,0,0,0
1030383163,Географическая карта особо охраняемых природных территорий мира,Канцелярские товары/Бумажная продукция/Карты мира,FBS,Фабрика настенных карт,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Пушкин Медиа,0,100,1,0,1749,1749,1749,0,1749,1749,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1030383163/,https://cdn1.ozone.ru/s3/multimedia-o/6678514608.jpg,6,0,45112,627,0,0,0,0,1,2586,2792,1,0,0,0,0,0
1802254873,"Политическая карта мира АСТ с флагами. В новых границах. Формат 870х580 см, А1, Масштаб 1:44 000 000, 2023 год",Канцелярские товары/Бумажная продукция/Карты мира,FBS,АСТ,Канцелярские товары/Бумажная продукция/Карты мира,Юмаркет,0,40,1,0,512,553,512,0,524,473,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1802254873/,https://cdn1.ozone.ru/s3/multimedia-1-k/7244461856.jpg,1,0,45656,83,0,0,0,0,1,923,898,1,0,0,0,0,0
1623165733,настенная карта Челябинской области 114 х 97 см (на баннере),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,93,1,2,1763,1823,1758,0,1785,1632,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1623165733/,https://cdn1.ozone.ru/s3/multimedia-1-p/7069988833.jpg,6,0,45482,257,0,0,0,5,1,2609,1296,1,0,0,0,0,0
604728103,"Карта России и сопредельных государств комплексная, 198 см х 124 см",Канцелярские товары/Бумажная продукция/Карты мира,FBS,GLOBUSOFF,Канцелярские товары/Бумажная продукция/Карты мира,Best Price,0,2,1,0,3071,3078,3046,0,3071,2846,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/604728103/,https://cdn1.ozone.ru/s3/multimedia-z/6338511707.jpg,2,0,44715,1024,0,0,0,0,1,4068,3946,1,0,0,0,0,0
1706820313,настенная карта Смоленской области 131 х 134 см (на самоклеющейся плёнке),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,2364,2438,2337,0,2364,2181,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1706820313/,https://cdn1.ozone.ru/s3/multimedia-e/6254744870.jpg,6,0,45564,175,0,0,0,0,1,3304,4705,1,0,0,0,0,0
536710843,настенная карта Ростовской области 124 х 120 см (на баннере),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,977,1,10,1709,1767,1705,0,1730,1582,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/536710843/,https://cdn1.ozone.ru/s3/multimedia-4/6727184680.jpg,6,0,44660,1079,0,0,0,5,1,2403,609,1,0,0,0,0,0
1706808643,"настенная карта Саратовской области 129х175 см, (на самоклеющейся пленке)",Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,3029,3037,3005,0,3029,2807,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1706808643/,https://cdn1.ozone.ru/s3/multimedia-i/6042364638.jpg,5,0,45563,176,0,0,0,0,1,4034,4827,1,0,0,0,0,0
289295263,"Атлас Принт Географическая карта, масштаб: 1:20 000 000",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Атлас Принт,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Уруру,0,6,1,2,1574,1722,1574,0,1613,1574,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/289295263/,https://cdn1.ozone.ru/s3/multimedia-r/6086192559.jpg,1,0,44393,1346,0,0,0,0,1,2046,3260,1,0,0,0,0,0
1589483773,Настенная карта Украины и новых регионов Российской Федерации 123 х 179 см (на самоклеющейся пленке),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,100,1,0,3383,3457,3338,0,3383,3135,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1589483773/,https://cdn1.ozone.ru/s3/multimedia-1-2/7040111978.jpg,5,0,45443,296,0,0,0,0,1,4407,1798,1,0,0,0,0,0
1461311563,LISIK. Географическая карта,,FBS,LISIK.,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Океан любви,0,0,0,0,2637,2637,2319,0,2637,2637,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1461311563/,https://cdn1.ozone.ru/s3/multimedia-d/6242035501.jpg,2,0,45363,376,0,0,0,0,1,5801,0,1,0,0,0,0,0
485355883,"Дизайнерская настенная карта мира в морском стиле в тубусе, 120х80 см, матовая ламинация, для дома, офиса, школы, ""АГТ Геоцентр""",Канцелярские товары/Бумажная продукция/Карты мира,FBS,АГТ Геоцентр,Канцелярские товары/Бумажная продукция/Карты мира,"Издательство ""АГТ Геоцентр""",0,92,1,1,900,900,900,0,900,900,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/485355883/,https://cdn1.ozone.ru/s3/multimedia-b/6247935359.jpg,6,0,44599,1140,0,0,0,0,1,1400,1046,1,0,0,0,0,0
1747060693,"Настенная карта Мир политическая Globen, 1:55 млн., 590x400 мм, КН043",,FBS,,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Perfect Shop,0,0,0,0,764,764,697,0,764,764,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1747060693/,https://cdn1.ozone.ru/s3/multimedia-1/6660586837.jpg,4,0,45609,130,0,0,0,0,1,764,0,1,0,0,0,0,0
1306436563,настенная карта Республики Карелия 155 х 110 см (на холсте),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,998,1,0,4551,4610,4465,0,4539,4196,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1306436563/,https://cdn1.ozone.ru/s3/multimedia-t/6825713573.jpg,6,0,45255,484,0,0,0,0,1,5875,4140,1,0,0,0,0,0
1819951993,"3 шт. Карта мира политическая 117х80 см, 1:28М, с ламинацией, интерактивная, европодвес, BRAUBERG, 112384",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Brauberg,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",OasisMarket,0,1416,1,3,2027,2317,2027,0,2117,1876,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1819951993/,https://cdn1.ozone.ru/s3/multimedia-1-0/7058762748.jpg,6,0,45677,62,0,0,0,"4,7",1,4051,3364,1,0,0,0,0,0
707623363,"Настенная карта Курской области, 100x162 см (на баннере)",Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,998,1,2,2075,2168,2053,0,2111,1920,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/707623363/,https://cdn1.ozone.ru/s3/multimedia-1-5/7136929373.jpg,6,0,44823,916,0,0,0,4,1,2817,1667,1,0,0,0,0,0
600806923,Астрономическая карта АГТ Геоцентр,,FBS,АГТ Геоцентр,Канцелярские товары/Бумажная продукция/Карты мира,ГЕО-ТРЕЙД оптовые продажи,0,38,1,3,1516,1971,1319,0,"1514,5",1411,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/600806923/,https://cdn1.ozone.ru/s3/multimedia-6/6241360062.jpg,6,0,44715,1024,0,0,0,0,1,2750,0,1,0,0,0,0,0
536711233,настенная карта Саратовской области 109х151 см (с подвесом),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,1000,1,0,2843,2883,2797,0,2842,2635,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/536711233/,https://cdn1.ozone.ru/s3/multimedia-1-d/7104271117.jpg,4,0,44650,1089,0,0,0,0,1,3678,3318,1,0,0,0,0,0
1706808613,настенная карта Челябинской области 113 х 97 см (на холсте),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,3267,3275,3241,0,3267,3027,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1706808613/,https://cdn1.ozone.ru/s3/multimedia-1-p/7069988833.jpg,6,0,45563,176,0,0,0,0,1,4169,4677,1,0,0,0,0,0
1249111123,NONAME Географическая карта,Канцелярские товары/Бумажная продукция/Карты мира,FBS,NONAME,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Уруру,0,50,1,0,1796,1796,1796,0,1796,1796,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1249111123/,https://cdn1.ozone.ru/s3/multimedia-3/6805365087.jpg,3,0,45274,465,0,0,0,0,1,2334,4198,1,0,0,0,0,0
1314156973,"Карта ""Сплав по Енисею Красноярск-Дудинка""",Канцелярские товары/Бумажная продукция/Карты мира,FBS,,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Сибирский путеводитель,0,2,1,0,3890,3907,3721,0,"3885,5",3593,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1314156973/,https://cdn1.ozone.ru/s3/multimedia-1/6844543597.jpg,4,0,45330,409,0,0,0,0,1,6000,2786,1,0,0,0,0,0
